titulo,donde,expediente,descripcion,link,datos_tabla
SUBASTA SUB-JA-2023-209770,JUZGADO de 1a INSTANCIA 17 - MALAGA,Expediente: 1426/20,Expediente: 1426/20,https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2023-209770&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-JA-2023-209770</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>JUDICIAL EN VÍA DE APREMIO</strong>
</td>
</tr>
<tr>
<th>Cuenta expediente</th>
<td>4088 0000 06 1426 20</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Cantidad reclamada</th>
<td>101.879,57 €</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9487</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>240.488,14 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>0,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>4.809,76 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>12.024,41 €</td>
</tr>
</table>"
SUBASTA SUB-JA-2023-209737 (2 lotes),JUZGADO de 1a INSTANCIA 14 - MALAGA,Expediente: 1407/14,Expediente: 1407/14,https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2023-209737&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-JA-2023-209737</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>JUDICIAL EN VÍA DE APREMIO</strong>
</td>
</tr>
<tr>
<th>Cuenta expediente</th>
<td>3027 0000 06 1407 14</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Cantidad reclamada</th>
<td>255.091,93 €</td>
</tr>
<tr>
<th>Lotes</th>
<td>2</td>
</tr>
<tr>
<th>Forma adjudicación</th>
<td>Separada para cada lote</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9484</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>Ver valor de subasta en cada lote <strong class=""destaca"">(los lotes se subastan de forma independiente)</strong></td>
</tr>
<tr>
<th>Tasación</th>
<td>Ver valor de tasación en cada lote <strong class=""destaca"">(los lotes se subastan de forma independiente)</strong></td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Ver puja mínima de cada lote <strong class=""destaca"">(adjudicación independiente)</strong></td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>Ver tramos de cada lote <strong class=""destaca"">(adjudicación independiente)</strong></td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>Ver importe de consignación de cada lote <strong class=""destaca"">(adjudicación independiente)</strong></td>
</tr>
</table>"
SUBASTA SUB-AT-2023-21R2986001178,U.R. SUBASTAS ANDALUCIA 29 - MALAGA,Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-AT-2023-21R2986001178&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-AT-2023-21R2986001178</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>AGENCIA TRIBUTARIA</strong>
</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9651</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>104.100,00 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>104.100,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>2.000,00 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>5.205,00 €</td>
</tr>
</table>"
SUBASTA SUB-JA-2022-206867,JUZGADO de 1a INSTANCIA 7 - MALAGA,Expediente: 1444/21,Expediente: 1444/21,https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2022-206867&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-JA-2022-206867</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>JUDICIAL EN VÍA DE APREMIO</strong>
</td>
</tr>
<tr>
<th>Cuenta expediente</th>
<td>2958 0000 05 1444 21</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Cantidad reclamada</th>
<td>170.797,00 €</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9483</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>170.797,00 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>0,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>3.415,94 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>8.539,85 €</td>
</tr>
</table>"
SUBASTA SUB-AT-2023-21R2986001179,U.R. SUBASTAS ANDALUCIA 29 - MALAGA,Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-AT-2023-21R2986001179&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-AT-2023-21R2986001179</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>AGENCIA TRIBUTARIA</strong>
</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9652</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>94.400,00 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>94.400,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>2.000,00 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>4.720,00 €</td>
</tr>
</table>"
SUBASTA SUB-AT-2023-21R2986001180,U.R. SUBASTAS ANDALUCIA 29 - MALAGA,Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-AT-2023-21R2986001180&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-AT-2023-21R2986001180</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>AGENCIA TRIBUTARIA</strong>
</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9653</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>92.800,00 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>92.800,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>2.000,00 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>4.640,00 €</td>
</tr>
</table>"
SUBASTA SUB-AT-2023-21R2986001181,U.R. SUBASTAS ANDALUCIA 29 - MALAGA,Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-AT-2023-21R2986001181&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-AT-2023-21R2986001181</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>AGENCIA TRIBUTARIA</strong>
</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9654</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>115.400,00 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>115.400,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>2.000,00 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>5.770,00 €</td>
</tr>
</table>"
SUBASTA SUB-JA-2022-197845,JUZGADO de 1a INSTANCIA 5 - TORREMOLINOS,Expediente: 0855/16,Expediente: 0855/16,https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2022-197845&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-JA-2022-197845</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>JUDICIAL EN VÍA DE APREMIO</strong>
</td>
</tr>
<tr>
<th>Cuenta expediente</th>
<td>2277 0000 06 0855 16</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Cantidad reclamada</th>
<td>254.312,04 €</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9520</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>274.263,72 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>0,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>5.485,27 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>13.713,18 €</td>
</tr>
</table>"
SUBASTA SUB-JA-2022-199524,JUZGADO de 1a INST E INSTRUCC. 4 - ESTEPONA,Expediente: 0411/20,Expediente: 0411/20,https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2022-199524&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-JA-2022-199524</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>JUDICIAL EN VÍA DE APREMIO</strong>
</td>
</tr>
<tr>
<th>Cuenta expediente</th>
<td>2731 0000 06 0411 20</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Cantidad reclamada</th>
<td>74.182,55 €</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9441</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>240.360,23 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>0,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>4.807,20 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>12.018,01 €</td>
</tr>
</table>"
SUBASTA SUB-AT-2023-23R4186001043,U.R. SUBASTAS ANDALUCIA 41 - SEVILLA,Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],Estado: Celebrándose - [Conclusión prevista: 24/04/2023 a las 18:00:00],https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-AT-2023-23R4186001043&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-AT-2023-23R4186001043</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>AGENCIA TRIBUTARIA</strong>
</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9622</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>62.948,68 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>62.948,68 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>2.000,00 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>3.147,43 €</td>
</tr>
</table>"
SUBASTA SUB-JA-2021-173895,JUZGADO de 1a INSTANCIA 9 - MALAGA,Expediente: 1871/14,Expediente: 1871/14,https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2021-173895&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-JA-2021-173895</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>JUDICIAL EN VÍA DE APREMIO</strong>
</td>
</tr>
<tr>
<th>Cuenta expediente</th>
<td>2960 0000 06 1871 14</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Cantidad reclamada</th>
<td>297.077,55 €</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9485</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>734.232,74 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>734.232,74 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>14.684,65 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>36.711,64 €</td>
</tr>
</table>"
SUBASTA SUB-JA-2023-201824,JUZGADO de 1a INST E INSTRUCC. 3 - ANTEQUERA,Expediente: 0058/17,Expediente: 0058/17,https://subastas.boe.es/./detalleSubasta.php?idSub=SUB-JA-2023-201824&idBus=_aGZaODZVK09aRlgzcFpxSzQ4SWlXb3dkRk1MS0JGQzlUVFUvaVMwaTNFS3BxenZtYUFZOUNiVFRGcmlDaHFoQXFUUGVCZytMZTNNc0hsd2VmeEFYY0tGYUNOSGdWSmVtY3NMbXFMY1ljRXlVQ045S3VmdG9pTEtqSlZnejZhd3FyTVFPY09MUmV6Umc5QXZmYTJQVW0xdjVxc2FmWVRmRDRUMWxaOTk1M05aZXA1YS9RZkFoNEdEb1E0cmVMRTVKVnNpbFdNaFhpSkY3YzYvMFlVZGlXZ1VFL0J6SkdNMnZibzhhTXprVC9yOEsyL2ZRMzM1REJrNEovK1hMS2VNamloNkJOSG56Q2o4UWZnVTByZmRVR01wM3ExRGVLeFdpeURjMHNJQnNpUFU9--350,"<table>
<tr>
<th>Identificador</th>
<td>
<strong>SUB-JA-2023-201824</strong>
</td>
</tr>
<tr>
<th>Tipo de subasta</th>
<td>
<strong>JUDICIAL EN VÍA DE APREMIO</strong>
</td>
</tr>
<tr>
<th>Cuenta expediente</th>
<td>2905 0000 06 0058 17</td>
</tr>
<tr>
<th>Fecha de inicio</th>
<td>04-04-2023 18:00:00 CET  (ISO: 2023-04-04T18:00:00+02:00)</td>
</tr>
<tr>
<th>Fecha de conclusión</th>
<td><strong class=""destaca"">24-04-2023 18:00:00 CET </strong> (ISO: 2023-04-24T18:00:00+02:00)</td>
</tr>
<tr>
<th>Cantidad reclamada</th>
<td>44.421,70 €</td>
</tr>
<tr>
<th>Lotes</th>
<td>Sin lotes</td>
</tr>
<tr>
<th>Anuncio BOE</th>
<td>BOE-B-2023-9402</td>
</tr>
<tr>
<th>Valor subasta</th>
<td>94.348,80 €</td>
</tr>
<tr>
<th>Tasación</th>
<td>0,00 €</td>
</tr>
<tr>
<th>Puja mínima</th>
<td>Sin puja mínima</td>
</tr>
<tr>
<th>Tramos entre pujas</th>
<td>1.886,98 €</td>
</tr>
<tr>
<th>Importe del depósito</th>
<td>4.717,44 €</td>
</tr>
</table>"
